"batch_id","partition_origin","capture_area_id","program_id","program_name","replicate_start","replicate_end","expected_replicate_count","observed_replicate_count","expected_membership_rows","observed_membership_rows","seed_min","seed_max","source_file","source_sha256","output_file","output_size_bytes","output_sha256","validation_status","completion_time","scientific_parameters_changed","notes"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__antigen_presentation__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",1,100,100,100,1900,1900,23570805,23570904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__antigen_presentation__r0001-r0100.csv",342979,"b8dafd77439ec7b9824c0cfe62f10b15107f0b717faf7af9f31216d861055bd5","PASS","2026-08-05T18:24:28+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__antigen_presentation__r0101-r0200","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",101,200,100,100,1900,1900,23570905,23571004,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__antigen_presentation__r0101-r0200.csv",345185,"aacb2d2b46c09c8eb5f3e849636ee8912ef322055d4bebf522687208bb1561d7","PASS","2026-08-05T18:24:29+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__antigen_presentation__r0201-r0300","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",201,300,100,100,1900,1900,23571005,23571104,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__antigen_presentation__r0201-r0300.csv",345197,"60f9bd8462ba39956a43e23bdf4f68ae820ad306ca59cfa346acbb7abc7f4d9f","PASS","2026-08-05T18:24:30+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__antigen_presentation__r0301-r0400","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",301,400,100,100,1900,1900,23571105,23571204,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__antigen_presentation__r0301-r0400.csv",345136,"cce295c88b7d0929b5e526ad9e9f9a273effd862d6f2766c7544f2766bdcdc79","PASS","2026-08-05T18:24:30+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__antigen_presentation__r0401-r0500","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",401,500,100,100,1900,1900,23571205,23571304,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__antigen_presentation__r0401-r0500.csv",345166,"4002ac9b7fb735946f8b1c12a899f219a7975771188047fa2f6cb07b457bff6b","PASS","2026-08-05T18:24:31+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__antigen_presentation__r0501-r0600","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",501,600,100,100,1900,1900,23571305,23571404,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__antigen_presentation__r0501-r0600.csv",345153,"5c60c06d2acb3637c0b38af9c46d588b1d4ce4803bd7ee0f816840f758b4e9b2","PASS","2026-08-05T18:24:31+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__antigen_presentation__r0601-r0700","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",601,700,100,100,1900,1900,23571405,23571504,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__antigen_presentation__r0601-r0700.csv",345105,"48f0a8f3b2d854bc84636c12f7a677b74033a59a1f088e5416df72052527284a","PASS","2026-08-05T18:24:32+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__antigen_presentation__r0701-r0800","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",701,800,100,100,1900,1900,23571505,23571604,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__antigen_presentation__r0701-r0800.csv",345182,"376a36c62d9f5a0dfb3a707ac8432f4765cea3662b5297efbec5320e4bf253fc","PASS","2026-08-05T18:24:33+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__antigen_presentation__r0801-r0900","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",801,900,100,100,1900,1900,23571605,23571704,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__antigen_presentation__r0801-r0900.csv",345092,"f3c8d0eb2dae63c685bbe4dbe183a9b4375109c5ff60ae941efeeacf8617b305","PASS","2026-08-05T18:24:33+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__antigen_presentation__r0901-r1000","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",901,1000,100,100,1900,1900,23571705,23571804,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__antigen_presentation__r0901-r1000.csv",345123,"45c964bb5b45494c36c061486f060c661e41a1a4d26035e6c44c37f8ff9207db","PASS","2026-08-05T18:24:34+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__stromal_fibrotic__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","stromal_fibrotic","Stromal / fibrotic program",1,100,100,100,2200,2200,23670805,23670904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__stromal_fibrotic__r0001-r0100.csv",343413,"e2f7c31b9bf24125898ae10f78d2266820f8da429b1ce5edaca0bbaf95296c6f","PASS","2026-08-05T18:24:34+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__stromal_fibrotic__r0101-r0200","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","stromal_fibrotic","Stromal / fibrotic program",101,200,100,100,2200,2200,23670905,23671004,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__stromal_fibrotic__r0101-r0200.csv",345711,"b92e350707646b904cc5c52b5ca0ba30cfea04f21bf9a2988af176a106c52669","PASS","2026-08-05T18:24:35+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__stromal_fibrotic__r0201-r0300","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","stromal_fibrotic","Stromal / fibrotic program",201,300,100,100,2200,2200,23671005,23671104,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__stromal_fibrotic__r0201-r0300.csv",345739,"dc58751661b6eecb8ae38ebed85fbbe29b7e8fadde25761d961529dbfc6899fc","PASS","2026-08-05T18:24:36+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__stromal_fibrotic__r0301-r0400","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","stromal_fibrotic","Stromal / fibrotic program",301,400,100,100,2200,2200,23671105,23671204,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__stromal_fibrotic__r0301-r0400.csv",345856,"f0fa0ec0676b84a2a90058f720fb4fc912dd85077af251f5e8c4a90611c371d2","PASS","2026-08-05T18:24:36+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__stromal_fibrotic__r0401-r0500","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","stromal_fibrotic","Stromal / fibrotic program",401,500,100,100,2200,2200,23671205,23671304,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__stromal_fibrotic__r0401-r0500.csv",345891,"cefcb315a381a717f82a15135e613c964345e7a6538ce96bf9719dbefcbee31e","PASS","2026-08-05T18:24:37+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__stromal_fibrotic__r0501-r0600","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","stromal_fibrotic","Stromal / fibrotic program",501,600,100,100,2200,2200,23671305,23671404,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__stromal_fibrotic__r0501-r0600.csv",345843,"ac2906a98022a9511eddeb4daeed033a4bcaefb99d291e033a96acc378c915f7","PASS","2026-08-05T18:24:37+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__stromal_fibrotic__r0601-r0700","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","stromal_fibrotic","Stromal / fibrotic program",601,700,100,100,2200,2200,23671405,23671504,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__stromal_fibrotic__r0601-r0700.csv",345801,"adb38232f0492c42ff8a411a80914548fb647131bf397e84ca40d269846dea1f","PASS","2026-08-05T18:24:38+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500536_cap_area3_dlbcl_v1__stromal_fibrotic__r0701-r0800","GENERATED_BY_CONTROLLED_RESUME","GSM8500536_Cap.area3_DLBCL_V1","stromal_fibrotic","Stromal / fibrotic program",701,800,100,100,2200,2200,23671505,23671604,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500536_Cap.area3_DLBCL_V1__stromal_fibrotic__r0701-r0800.csv",345690,"62ec86e34c6ddc2f84068bc1569a381dc20e1c3c9636f62d42a6a68e99d3672f","PASS","2026-08-05T18:24:39+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
